Date,Open,High,Low,Close,Adj Close,Volume,Percent_Change,Volume_Change
2022-05-04,159.6699981689453,166.47999572753906,159.25999450683594,166.02000427246094,165.77642822265625,108256500,3.824843958619839,17.81879148134292
2022-05-05,163.85000610351562,164.0800018310547,154.9499969482422,156.77000427246094,156.54000854492188,130525300,-4.516171230530741,17.060906965929213
2022-05-06,156.00999450683594,159.44000244140625,154.17999267578125,157.27999877929688,157.27999877929688,116124600,0.8074798336202171,-12.40107608551504
2022-05-09,154.92999267578125,155.8300018310547,151.49000549316406,152.05999755859375,152.05999755859375,131577900,-1.8874096825377107,11.74460148702784
2022-05-10,155.52000427246094,156.74000549316406,152.92999267578125,154.50999450683594,154.50999450683594,115366700,-0.6536857171270727,-14.05188845654768
2022-05-11,153.5,155.4499969482422,145.80999755859375,146.5,146.5,142689800,-4.778156996587035,19.14860067082581
2022-05-12,142.77000427246094,146.1999969482422,138.8000030517578,142.55999755859375,142.55999755859375,182602000,-0.14731110933197122,21.857482393402037
2022-05-13,144.58999633789062,148.10000610351562,143.11000061035156,147.11000061035156,147.11000061035156,113990900,1.7130067718072017,-60.18998007735705
2022-05-16,145.5500030517578,147.52000427246094,144.17999267578125,145.5399932861328,145.5399932861328,86643800,-0.006877673551430874,-31.562673843944978
2022-05-17,148.86000061035156,149.77000427246094,146.67999267578125,149.24000549316406,149.24000549316406,78336300,0.2546266877683223,-10.604917515889834
2022-05-18,146.85000610351562,147.36000061035156,139.89999389648438,140.82000732421875,140.82000732421875,109742900,-4.2820611175041545,28.61834341902756
2022-05-19,139.8800048828125,141.66000366210938,136.60000610351562,137.35000610351562,137.35000610351562,136095600,-1.842008494262548,19.363373981230836
2022-05-20,139.08999633789062,140.6999969482422,132.61000061035156,137.58999633789062,137.58999633789062,137426100,-1.0901955374112537,0.9681567038575589
2022-05-23,137.7899932861328,143.25999450683594,137.64999389648438,143.11000061035156,143.11000061035156,117726300,3.7174252683455977,-16.73355911126062
2022-05-24,140.80999755859375,141.97000122070312,137.3300018310547,140.36000061035156,140.36000061035156,104132700,-0.32060198509931137,-13.054112685064357
2022-05-25,138.42999267578125,141.7899932861328,138.33999633789062,140.52000427246094,140.52000427246094,92482700,1.4873409714870611,-12.59695056480834
2022-05-26,137.38999938964844,144.33999633789062,137.13999938964844,143.77999877929688,143.77999877929688,90601500,4.44428950055642,-2.076345314371175
2022-05-27,145.38999938964844,149.67999267578125,145.25999450683594,149.63999938964844,149.63999938964844,90978500,2.8401497041799617,0.4143836181075722
2022-05-31,149.07000732421875,150.66000366210938,146.83999633789062,148.83999633789062,148.83999633789062,103718400,-0.15453573769643736,12.283162871775888
2022-06-01,149.89999389648438,151.74000549316406,147.67999267578125,148.7100067138672,148.7100067138672,74286600,-0.800206528742109,-39.61925838576541
2022-06-02,147.8300018310547,151.27000427246094,146.86000061035156,151.2100067138672,151.2100067138672,72348100,2.2353050279327324,-2.6794069229185036
2022-06-03,146.89999389648438,147.97000122070312,144.4600067138672,145.3800048828125,145.3800048828125,88471400,-1.0455282450273051,18.224307516327308
2022-06-06,147.02999877929688,148.57000732421875,144.89999389648438,146.13999938964844,146.13999938964844,71598400,-0.609004648532574,-23.56616907640394
2022-06-07,144.35000610351562,149.0,144.10000610351562,148.7100067138672,148.7100067138672,67808200,2.931881119971058,-5.589589459681865
2022-06-08,148.5800018310547,149.8699951171875,147.4600067138672,147.9600067138672,147.9600067138672,53950200,-0.41902885175348903,-25.68665176403424
2022-06-09,147.0800018310547,147.9499969482422,142.52999877929688,142.63999938964844,142.63999938964844,69473000,-3.1127330765597705,22.343644293466525
2022-06-10,140.27999877929688,140.75999450683594,137.05999755859375,137.1300048828125,137.1300048828125,91437900,-2.2970858195303645,24.021658415164826
2022-06-13,132.8699951171875,135.1999969482422,131.44000244140625,131.8800048828125,131.8800048828125,122207100,-0.7506750058545286,25.17791519478001
2022-06-14,133.1300048828125,133.88999938964844,131.47999572753906,132.75999450683594,132.75999450683594,84784300,-0.27870623025485486,-44.13883230739653
2022-06-15,134.2899932861328,137.33999633789062,132.16000366210938,135.42999267578125,135.42999267578125,91533000,0.8417628673860977,7.372969311614385
2022-06-16,132.0800018310547,132.38999938964844,129.0399932861328,130.05999755859375,130.05999755859375,108123900,-1.5531326390736622,15.344341075377411
2022-06-17,130.07000732421875,133.0800018310547,129.80999755859375,131.55999755859375,131.55999755859375,134118500,1.1325556871581655,19.38181533494634
2022-06-21,133.4199981689453,137.05999755859375,133.32000732421875,135.8699951171875,135.8699951171875,81000500,1.8031920484939068,-65.57737297917913
2022-06-22,134.7899932861328,137.75999450683594,133.91000366210938,135.35000610351562,135.35000610351562,73409200,0.41375160112997467,-10.341074415740813
2022-06-23,136.82000732421875,138.58999633789062,135.6300048828125,138.27000427246094,138.27000427246094,72433800,1.0486706468779472,-1.3466089035781614
2022-06-24,139.89999389648438,141.91000366210938,139.77000427246094,141.66000366210938,141.66000366210938,89116800,1.2424182691841645,18.720375956048695
2022-06-27,142.6999969482422,143.49000549316406,140.97000122070312,141.66000366210938,141.66000366210938,70207900,-0.7341474369952916,-26.932724095151684
2022-06-28,142.1300048828125,143.4199981689453,137.32000732421875,137.44000244140625,137.44000244140625,67083400,-3.412399853096404,-4.6576351228470925
2022-06-29,137.4600067138672,140.6699981689453,136.6699981689453,139.22999572753906,139.22999572753906,66242400,1.271269890100113,-1.269579604603699
2022-06-30,137.25,138.3699951171875,133.77000427246094,136.72000122070312,136.72000122070312,98964500,-0.3876527022855347,33.06448271855059
2022-07-01,136.0399932861328,139.0399932861328,135.66000366210938,138.92999267578125,138.92999267578125,71007500,2.0801839357990737,-39.371897334788585
