Date,Open,High,Low,Close,Adj Close,Volume,Percent_Change,Volume_Change
2022-05-23,392.8299865722656,397.7300109863281,390.3800048828125,396.9200134277344,395.2127990722656,76414900,1.0304410755577642,-71.99813125450665
2022-05-24,392.55999755859375,395.1499938964844,386.9599914550781,393.8900146484375,392.1958312988281,91448800,0.33766204787669674,16.4396908434009
2022-05-25,392.30999755859375,399.45001220703125,391.8900146484375,397.3699951171875,395.6608581542969,91472900,1.273371824941516,0.026346601015159177
2022-05-26,398.6700134277344,407.0400085449219,398.45001220703125,405.30999755859375,403.56671142578125,82168300,1.6382482965768608,-11.323831696651876
2022-05-27,407.9100036621094,415.3800048828125,407.70001220703125,415.260009765625,413.4739074707031,84768700,1.769976865257028,3.0676417120942046
2022-05-31,413.54998779296875,416.4599914550781,410.0299987792969,412.92999267578125,411.1539306640625,95937000,-0.1501453341206771,11.641285426894733
2022-06-01,415.1700134277344,416.239990234375,406.92999267578125,409.5899963378906,407.82830810546875,86585800,-1.3623421323113893,-10.799923313060567
2022-06-02,409.4200134277344,417.44000244140625,407.0400085449219,417.3900146484375,415.5947570800781,79609600,1.9094853592547367,-8.763013505908845
2022-06-03,412.3999938964844,414.0400085449219,409.510009765625,410.5400085449219,408.77423095703125,71830800,-0.45305824349612944,-10.82933783279596
2022-06-06,414.7799987792969,416.6099853515625,410.54998779296875,411.7900085449219,410.01885986328125,57508900,-0.7260958673913187,-24.903797499169688
2022-06-07,408.1000061035156,416.2200012207031,407.6099853515625,415.739990234375,413.95184326171875,59272400,1.837683242007171,2.9752464890910435
2022-06-08,413.92999267578125,415.82000732421875,410.3800048828125,411.2200012207031,409.4512939453125,64350000,-0.6590125594653884,7.8905982905982945
2022-06-09,409.3399963378906,411.739990234375,401.44000244140625,401.44000244140625,399.7133483886719,86289800,-1.9679139718113747,25.425716596863126
2022-06-10,394.8800048828125,395.7799987792969,389.75,389.79998779296875,388.1234130859375,132746400,-1.3032368519574788,34.99650461330778
2022-06-13,379.8500061035156,381.80999755859375,373.29998779296875,375.0,373.3870849609375,170004900,-1.2933349609375089,21.916133005578075
2022-06-14,376.8500061035156,377.94000244140625,370.5899963378906,373.8699951171875,372.2619323730469,104011800,-0.7970714486981167,-63.44770497193588
2022-06-15,377.3599853515625,383.8999938964844,372.1199951171875,379.20001220703125,377.56903076171875,125666800,0.48523913402833685,17.232077207345142
2022-06-16,370.510009765625,370.94000244140625,364.0799865722656,366.6499938964844,365.072998046875,134473300,-1.0527794718115935,6.548883681742024
2022-06-17,365.510009765625,369.3800048828125,362.1700134277344,365.8599853515625,365.8599853515625,111071900,0.09565833924177758,-21.068695142515793
2022-06-21,371.8900146484375,376.5299987792969,371.80999755859375,375.07000732421875,375.07000732421875,76811900,0.8478397668924775,-44.60246394113412
2022-06-22,370.6199951171875,378.7200012207031,370.17999267578125,374.3900146484375,374.3900146484375,90059400,1.006976517466729,14.709736018672126
2022-06-23,376.6400146484375,378.8299865722656,372.8900146484375,378.05999755859375,378.05999755859375,79292100,0.37559723835531855,-13.579284695448845
2022-06-24,381.3999938964844,390.0899963378906,381.3699951171875,390.0799865722656,390.0799865722656,98050300,2.225182776500434,19.131201026411958
2022-06-27,391.04998779296875,391.3599853515625,387.44000244140625,388.5899963378906,388.5899963378906,66009600,-0.6330557858569064,-48.53945486717084
2022-06-28,390.2300109863281,393.1600036621094,380.5299987792969,380.6499938964844,380.6499938964844,86548900,-2.516752198464234,23.731439683231102
2022-06-29,381.2300109863281,382.2699890136719,378.4200134277344,380.3399963378906,380.3399963378906,65676000,-0.23400501051875633,-31.781624946708085
2022-06-30,376.239990234375,380.6600036621094,372.55999755859375,377.25,377.25,112508300,0.2677295601391627,41.625640063888625
2022-07-01,376.55999755859375,381.70001220703125,373.79998779296875,381.239990234375,381.239990234375,74792100,1.2275712925352122,-50.42805323022084
