Date,Open,High,Low,Close,Adj Close,Volume,Percent_Change,Volume_Change
2022-05-26,107.97000122070312,112.66549682617188,107.45349884033203,111.07749938964844,111.07749938964844,93002000,2.797594639796963,-0.1268789918496438
2022-05-27,113.55000305175781,115.18699645996094,112.62799835205078,115.14649963378906,115.14649963378906,93660000,1.3864916320589282,0.7025411061285514
2022-05-31,116.27999877929688,121.99449920654297,115.67500305175781,120.20950317382812,120.20950317382812,144634000,3.2688799893374587,35.24344206756365
2022-06-01,122.25599670410156,125.17900085449219,120.62249755859375,121.68399810791016,121.68399810791016,127528000,-0.4700688710804535,-13.413524872969074
2022-06-02,121.68399810791016,125.61000061035156,120.04499816894531,125.51100158691406,125.51100158691406,100560000,3.0491378688853654,-26.81782020684169
2022-06-03,124.19999694824219,124.4000015258789,121.04650115966797,122.3499984741211,122.3499984741211,97604000,-1.5120543499740124,-3.028564403098244
2022-06-06,125.25,128.99000549316406,123.80999755859375,124.79000091552734,124.79000091552734,135269000,-0.3686185440322509,27.84451722124064
2022-06-07,122.01000213623047,124.0999984741211,120.62999725341797,123.0,123.0,85156700,0.8048763120077518,-58.847160587481675
2022-06-08,122.61000061035156,123.75,120.75,121.18000030517578,121.18000030517578,64926600,-1.1800629654848294,-31.15841581108514
2022-06-09,119.98999786376953,121.30000305175781,116.0999984741211,116.1500015258789,116.1500015258789,67029800,-3.306066541062469,3.137708899623748
2022-06-10,113.41999816894531,114.5,109.05000305175781,109.6500015258789,109.6500015258789,87266000,-3.4382093849553153,23.189099993124472
2022-06-13,104.19000244140625,106.54000091552734,101.86000061035156,103.66999816894531,103.66999816894531,99277700,-0.5015957187666897,12.099091739635382
2022-06-14,104.19000244140625,104.87999725341797,101.43000030517578,102.30999755859375,102.30999755859375,69728800,-1.8375573528244926,-42.37689448262412
2022-06-15,103.86000061035156,109.05999755859375,103.52999877929688,107.66999816894531,107.66999816894531,85011100,3.5385879292163414,17.976828908224928
2022-06-16,104.47000122070312,104.58000183105469,102.01000213623047,103.66000366210938,103.66000366210938,82186300,-0.7813983503550892,-3.437069195230835
2022-06-17,102.80000305175781,106.9800033569336,102.51000213623047,106.22000122070312,106.22000122070312,99399000,3.2197308695556037,17.316773810601717
2022-06-21,108.19999694824219,111.62999725341797,103.55999755859375,108.68000030517578,108.68000030517578,70901200,0.44166668714182844,-40.19367796313744
2022-06-22,107.43000030517578,112.12999725341797,107.0199966430664,108.94999694824219,108.94999694824219,60040100,1.3951323411128702,-18.089743354857845
2022-06-23,110.38999938964844,113.0,107.93000030517578,112.44000244140625,112.44000244140625,64345300,1.8231972672057672,6.690776171686197
2022-06-24,112.37999725341797,116.70999908447266,111.43000030517578,116.45999908447266,116.45999908447266,69867600,3.503350389085369,7.903949756396389
2022-06-27,117.08999633789062,117.9800033569336,112.69999694824219,113.22000122070312,113.22000122070312,62133200,-3.4181196568295436,-12.448095382178925
2022-06-28,113.5,114.8499984741211,107.04000091552734,107.4000015258789,107.4000015258789,74942900,-5.679700546979283,17.092613176164782
2022-06-29,107.37999725341797,110.98999786376953,106.91000366210938,108.91999816894531,108.91999816894531,66375300,1.4138826123910264,-12.907813599335904
2022-06-30,108.11000061035156,108.18000030517578,102.5199966430664,106.20999908447266,106.20999908447266,97679400,-1.7889102177354843,32.047801276420614
2022-07-01,106.29000091552734,109.75,105.8499984741211,109.55999755859375,109.55999755859375,72952000,2.9846629389687407,-33.89543809628248
